	index	accs	source	description	seqlen	organism	division	date	biocategory	species	freq
1415542	1415542	KJ170624.1	NEIGHBOR	Human poliovirus 3 strain NIE1018459, complete genome.	7379	Human poliovirus 3	VRL	21-JUN-2016	EX	Enterovirus C	687
1428515	1428515	KJ419275.1	NEIGHBOR	Human poliovirus 2 isolate CHN16003/Sichuan/CHN/2012, complete genome.	7439	Human poliovirus 2	VRL	02-JUN-2014	EX	Enterovirus C	687
2351836	2351836	MG212495.1	NEIGHBOR	Human poliovirus 3 isolate S16PMR46022, complete genome.	7427	Human poliovirus 3	VRL	16-DEC-2017	EX	Enterovirus C	687
1704549	1704549	AY278550.1	NEIGHBOR	Human poliovirus 2 isolate P2S/Mog65-1 (20003), complete genome.	7439	Human poliovirus 2	VRL	18-NOV-2003	EX	Enterovirus C	687
1704550	1704550	AY278551.1	NEIGHBOR	Human poliovirus 2 isolate P2S/Mog66-4 (21043), complete genome.	7439	Human poliovirus 2	VRL	18-NOV-2003	EX	Enterovirus C	687
1704551	1704551	AY278552.1	NEIGHBOR	Human poliovirus 2 isolate P2S/Mog65-2 (20077), complete genome.	7439	Human poliovirus 2	VRL	18-NOV-2003	EX	Enterovirus C	687
1704552	1704552	AY278553.1	NEIGHBOR	Human poliovirus 1 isolate P1W/Bar65 (19276), complete genome.	7436	Human poliovirus 1	VRL	18-NOV-2003	EX	Enterovirus C	687
889475	889475	HQ738301.1	NEIGHBOR	Human enterovirus C isolate V3-Tul.6, complete genome.	7397	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
889476	889476	HQ738302.1	NEIGHBOR	Human enterovirus C isolate V3-Tul.7, complete genome.	7397	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
2351835	2351835	MG212494.1	NEIGHBOR	Human poliovirus 3 isolate S20PMR46017, complete genome.	7431	Human poliovirus 3	VRL	16-DEC-2017	EX	Enterovirus C	687
1824824	1824824	KT946717.1	GENBANK	Human poliovirus 3 strain RF151/YN/CHN/2010, complete genome.	7402	Human poliovirus 3	VRL	18-APR-2018	EX	Enterovirus C	687
889474	889474	HQ738300.1	NEIGHBOR	Human enterovirus C isolate V3-Tul.5, complete genome.	7397	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
1824823	1824823	KT946716.1	GENBANK	Human poliovirus 3 strain RF146/YN/CHN/2010, complete genome.	7402	Human poliovirus 3	VRL	18-APR-2018	EX	Enterovirus C	687
1824822	1824822	KT946715.1	GENBANK	Human poliovirus 3 strain RF134/YN/CHN/2010, complete genome.	7402	Human poliovirus 3	VRL	18-APR-2018	EX	Enterovirus C	687
1824821	1824821	KT946714.1	GENBANK	Human poliovirus 3 strain RF108/YN/CHN/2010, complete genome.	7402	Human poliovirus 3	VRL	18-APR-2018	EX	Enterovirus C	687
1835732	1835732	KU161395.1	NEIGHBOR	Human poliovirus 1 isolate Pak-1, complete genome.	7441	Human poliovirus 1	VRL	01-MAY-2016	EX	Enterovirus C	687
1835733	1835733	KU161396.1	NEIGHBOR	Human poliovirus 1 isolate Pak-2-1, complete genome.	7441	Human poliovirus 1	VRL	01-MAY-2016	EX	Enterovirus C	687
1835734	1835734	KU161397.1	NEIGHBOR	Human poliovirus 1 isolate Pak-2-2, complete genome.	7441	Human poliovirus 1	VRL	01-MAY-2016	EX	Enterovirus C	687
2184082	2184082	AY876913.1	NEIGHBOR	Human enterovirus Hangzhou13-02, complete genome.	7456	Human enterovirus Hangzhou13-02	VRL	06-FEB-2005	EX	Enterovirus C	687
1704548	1704548	AY278549.1	NEIGHBOR	Human poliovirus 2 isolate P2S/Mog65-3 (20120), complete genome.	7439	Human poliovirus 2	VRL	18-NOV-2003	EX	Enterovirus C	687
889473	889473	HQ738299.1	NEIGHBOR	Human enterovirus C isolate V3-Tul.4, complete genome.	7397	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
1835735	1835735	KU161398.1	NEIGHBOR	Human poliovirus 1 isolate Pak-12, complete genome.	7433	Human poliovirus 1	VRL	01-MAY-2016	EX	Enterovirus C	687
1691028	1691028	AY177685.1	NEIGHBOR	Human poliovirus 2, complete genome.	7439	Human poliovirus 2	VRL	22-APR-2003	EX	Enterovirus C	687
889462	889462	HQ738288.1	NEIGHBOR	Human enterovirus C isolate V2-TOL cl1, complete genome.	7445	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
889463	889463	HQ738289.1	NEIGHBOR	Human enterovirus C isolate V2-TOL cl2, complete genome.	7445	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
889464	889464	HQ738290.1	NEIGHBOR	Human enterovirus C isolate V2-TSI, complete genome.	7444	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
889465	889465	HQ738291.1	NEIGHBOR	Human enterovirus C isolate V3-TUL, complete genome.	7432	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
889466	889466	HQ738292.1	NEIGHBOR	Human enterovirus C isolate V2-Tsi.1, complete genome.	7409	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
321404	321404	DQ995642.1	NEIGHBOR	Human coxsackievirus A13 strain BAN00-10564, complete genome.	7457	Coxsackievirus A13	VRL	23-JUN-2009	EX	Enterovirus C	687
1665958	1665958	AM884185.1	NEIGHBOR	Human poliovirus 2, complete genome, genomic RNA, isolate VDPV MAD006.	7439	Human poliovirus 2	VRL	02-JAN-2008	EX	Enterovirus C	687
1691890	1691890	AY184219.1	NEIGHBOR	Human poliovirus 1 strain Sabin 1, complete genome.	7441	Human poliovirus 1	VRL	16-DEC-2002	EX	Enterovirus C	687
889472	889472	HQ738298.1	NEIGHBOR	Human enterovirus C isolate V3-Tul.3, complete genome.	7397	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
1691891	1691891	AY184220.1	NEIGHBOR	Human poliovirus 2 strain Sabin 2, complete genome.	7439	Human poliovirus 2	VRL	16-DEC-2002	EX	Enterovirus C	687
1691892	1691892	AY184221.1	NEIGHBOR	Human poliovirus 3 strain Sabin 3, complete genome.	7432	Human poliovirus 3	VRL	16-DEC-2002	EX	Enterovirus C	687
889467	889467	HQ738293.1	NEIGHBOR	Human enterovirus C isolate V2-Tsi.2, complete genome.	7409	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
889468	889468	HQ738294.1	NEIGHBOR	Human enterovirus C isolate V2-Tsi.3, complete genome.	7409	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
889469	889469	HQ738295.1	NEIGHBOR	Human enterovirus C isolate V2-Tsi.4, complete genome.	7409	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
889470	889470	HQ738296.1	NEIGHBOR	Human enterovirus C isolate V3-Tul.1, complete genome.	7397	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
889471	889471	HQ738297.1	NEIGHBOR	Human enterovirus C isolate V3-Tul.2, complete genome.	7397	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
2184081	2184081	AY876912.1	NEIGHBOR	Human enterovirus Ningbo3-02, complete genome.	7456	Human enterovirus Ningbo3-02	VRL	06-FEB-2005	EX	Enterovirus C	687
1835736	1835736	KU161399.1	NEIGHBOR	Human poliovirus 1 isolate Pak-11, complete genome.	7445	Human poliovirus 1	VRL	01-MAY-2016	EX	Enterovirus C	687
321407	321407	DQ995645.1	NEIGHBOR	Human coxsackievirus A17 strain BAN01-10577, complete genome.	7454	Coxsackievirus A17	VRL	23-JUN-2009	EX	Enterovirus C	687
1428513	1428513	KJ419273.1	NEIGHBOR	Human poliovirus 2 isolate CHN15261/Sichuan/CHN/2011, complete genome.	7439	Human poliovirus 2	VRL	02-JUN-2014	EX	Enterovirus C	687
902033	902033	JF260925.1	NEIGHBOR	Human coxsackievirus A17 isolate CV-A17_68154, complete genome.	7477	Coxsackievirus A17	VRL	26-SEP-2011	EX	Enterovirus C	687
902034	902034	JF260926.1	NEIGHBOR	Human enterovirus 99 isolate HEV-99_68229, complete genome.	7467	Enterovirus C99	VRL	26-SEP-2011	EX	Enterovirus C	687
974451	974451	JN542510.1	NEIGHBOR	Human coxsackievirus A22 strain 438913, complete genome.	7404	Coxsackievirus A22	VRL	02-NOV-2011	EX	Enterovirus C	687
1759717	1759717	KT353719.1	NEIGHBOR	Human poliovirus 1 strain 1-B2, complete genome.	7423	Human poliovirus 1	VRL	13-FEB-2016	EX	Enterovirus C	687
1415360	1415360	KJ170442.1	NEIGHBOR	Human poliovirus 1 strain NIE1018364, complete genome.	7388	Human poliovirus 1	VRL	21-JUN-2016	EX	Enterovirus C	687
2351829	2351829	MG212488.1	NEIGHBOR	Human poliovirus 2 isolate 10, complete genome.	7435	Human poliovirus 2	VRL	16-DEC-2017	EX	Enterovirus C	687
1851399	1851399	KU372652.1	NEIGHBOR	Human poliovirus 2 isolate 44624/BRA2014, complete genome.	7439	Human poliovirus 2	VRL	07-APR-2016	EX	Enterovirus C	687
1411261	1411261	KJ019831.1	NEIGHBOR	Human poliovirus 1 isolate ISR1318572, complete genome.	7443	Human poliovirus 1	VRL	29-SEP-2015	EX	Enterovirus C	687
902031	902031	JF260923.1	NEIGHBOR	Human coxsackievirus A13 isolate CV-A13_68145, complete genome.	7482	Coxsackievirus A13	VRL	26-SEP-2011	EX	Enterovirus C	687
1411262	1411262	KJ019832.1	NEIGHBOR	Human poliovirus 1 isolate ISR1318573, complete genome.	7443	Human poliovirus 1	VRL	29-SEP-2015	EX	Enterovirus C	687
1411263	1411263	KJ019833.1	NEIGHBOR	Human poliovirus 1 isolate ISR1318574, complete genome.	7443	Human poliovirus 1	VRL	29-SEP-2015	EX	Enterovirus C	687
2351830	2351830	MG212489.1	NEIGHBOR	Human poliovirus 2 isolate 7, complete genome.	7460	Human poliovirus 2	VRL	16-DEC-2017	EX	Enterovirus C	687
2351831	2351831	MG212490.1	NEIGHBOR	Human poliovirus 2 isolate IS_001, complete genome.	7452	Human poliovirus 2	VRL	16-DEC-2017	EX	Enterovirus C	687
1428514	1428514	KJ419274.1	NEIGHBOR	Human poliovirus 2 isolate CHN15284/Sichuan/CHN/2011, complete genome.	7439	Human poliovirus 2	VRL	02-JUN-2014	EX	Enterovirus C	687
321405	321405	DQ995643.1	NEIGHBOR	Human coxsackievirus A13 strain BAN00-10562, complete genome.	7458	Coxsackievirus A13	VRL	23-JUN-2009	EX	Enterovirus C	687
321406	321406	DQ995644.1	NEIGHBOR	Human coxsackievirus A13 strain USA/Ca98-10615, complete genome.	7458	Coxsackievirus A13	VRL	23-JUN-2009	EX	Enterovirus C	687
902032	902032	JF260924.1	NEIGHBOR	Human coxsackievirus A17 isolate CV-A17_67610, complete genome.	7465	Coxsackievirus A17	VRL	26-SEP-2011	EX	Enterovirus C	687
902030	902030	JF260922.1	NEIGHBOR	Human coxsackievirus A13 isolate CV-A13_68095, complete genome.	7483	Coxsackievirus A13	VRL	26-SEP-2011	EX	Enterovirus C	687
963427	963427	JN228097.1	NEIGHBOR	Human coxsackievirus A24, complete genome.	7460	Coxsackievirus A24	VRL	03-SEP-2011	EX	Enterovirus C	687
2206174	2206174	KY941932.1	NEIGHBOR	Human poliovirus 2 strain IRQ1219537, complete genome.	7436	Human poliovirus 2	VRL	16-DEC-2017	EX	Enterovirus C	687
889477	889477	HQ738303.1	NEIGHBOR	Human enterovirus C isolate V2-Tol.1, complete genome.	7407	Enterovirus C	VRL	16-APR-2012	EX	Enterovirus C	687
2351826	2351826	MG212485.1	NEIGHBOR	Human poliovirus 1 isolate 13688, complete genome.	7395	Human poliovirus 1	VRL	16-DEC-2017	EX	Enterovirus C	687
1727501	1727501	KR919804.1	NEIGHBOR	Enterovirus C96 isolate SZ/GD/CHN/2015, complete genome.	7451	Enterovirus C96	VRL	01-NOV-2015	EX	Enterovirus C	687
1836805	1836805	KU183495.1	NEIGHBOR	Coxsackievirus A24 strain K282/YN/CHN/2013, complete genome.	7461	Coxsackievirus A24	VRL	11-MAY-2016	EX	Enterovirus C	687
2206177	2206177	KY941935.1	NEIGHBOR	Human poliovirus 1 strain PAK1519534, complete genome.	7449	Human poliovirus 1	VRL	16-DEC-2017	EX	Enterovirus C	687
2206176	2206176	KY941934.1	NEIGHBOR	Human poliovirus 3 strain PAK1019536, complete genome.	7435	Human poliovirus 3	VRL	16-DEC-2017	EX	Enterovirus C	687
2206175	2206175	KY941933.1	NEIGHBOR	Human poliovirus 3 strain NIE1219535, complete genome.	7435	Human poliovirus 3	VRL	16-DEC-2017	EX	Enterovirus C	687
2206173	2206173	KY941931.1	NEIGHBOR	Human poliovirus 1 strain ETH1319533, complete genome.	7450	Human poliovirus 1	VRL	16-DEC-2017	EX	Enterovirus C	687
902029	902029	JF260921.1	NEIGHBOR	Human coxsackievirus A13 isolate CV-A13_67900, complete genome.	7479	Coxsackievirus A13	VRL	26-SEP-2011	EX	Enterovirus C	687
511592	511592	FJ445433.2	NEIGHBOR	Chikungunya virus isolate SGEHICHS422808, complete genome.	11729	Chikungunya virus	VRL	24-JUL-2016	EX	Chikungunya virus	520
630784	630784	GQ428213.1	NEIGHBOR	Chikungunya virus strain RGCB120/KL07, complete genome.	11764	Chikungunya virus	VRL	31-DEC-2009	EX	Chikungunya virus	520
1930513	1930513	KX262992.1	NEIGHBOR	Chikungunya virus strain CHIKV/Homo sapiens/GLP/YO-111213/2014, complete genome.	11294	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
1930512	1930512	KX262991.1	NEIGHBOR	Chikungunya virus strain CHIKV/Homo sapiens/SXM/H-20235-STMARTIN-2013/2003, complete genome.	11950	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
1930511	1930511	KX262990.1	NEIGHBOR	Chikungunya virus strain CHIKV/Unknown/XXX/23161/1959, complete genome.	11763	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
511591	511591	FJ445432.2	NEIGHBOR	Chikungunya virus isolate SGEHICHS422308, complete genome.	11722	Chikungunya virus	VRL	24-JUL-2016	EX	Chikungunya virus	520
1930507	1930507	KX262986.1	NEIGHBOR	Chikungunya virus strain CHIKV/Aedes furcifer/SEN/37937/1983, complete genome.	11707	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
1930508	1930508	KX262987.1	NEIGHBOR	Chikungunya virus strain CHIKV/Homo sapiens/THA/SVO-451-96/1996, complete genome.	11671	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
2268043	2268043	MF001506.1	NEIGHBOR	Chikungunya virus isolate JFRO_02, complete genome.	12009	Chikungunya virus	VRL	09-MAY-2017	EX	Chikungunya virus	520
1930510	1930510	KX262989.1	NEIGHBOR	Chikungunya virus strain CHIKV/Homo sapiens/ITA/Bianchi/2007, complete genome.	11757	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
630785	630785	GQ428214.1	NEIGHBOR	Chikungunya virus strain RGCB355/KL08, complete genome.	11764	Chikungunya virus	VRL	31-DEC-2009	EX	Chikungunya virus	520
1930509	1930509	KX262988.1	NEIGHBOR	Chikungunya virus strain CHIKV/Homo sapiens/THA/6307-88/1988, complete genome.	11869	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
630786	630786	GQ428215.1	NEIGHBOR	Chikungunya virus strain RGCB356/KL08, complete genome.	11764	Chikungunya virus	VRL	31-DEC-2009	EX	Chikungunya virus	520
2268044	2268044	MF001507.1	NEIGHBOR	Chikungunya virus isolate JFRO_03, complete genome.	11987	Chikungunya virus	VRL	09-MAY-2017	EX	Chikungunya virus	520
2242310	2242310	LC259094.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Angola/NIID54/2016.	11825	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
511585	511585	FJ445426.2	NEIGHBOR	Chikungunya virus isolate LKEHCH13908, complete genome.	11717	Chikungunya virus	VRL	24-JUL-2016	EX	Chikungunya virus	520
2242299	2242299	LC259083.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Indonesia/NIID58/2009.	11998	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
1930518	1930518	KX262997.1	NEIGHBOR	Chikungunya virus strain CHIKV/Homo sapiens/MYS/BS-285-C2/2009, complete genome.	11669	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
511586	511586	FJ445427.2	NEIGHBOR	Chikungunya virus isolate LKMTCH2707, complete genome.	11717	Chikungunya virus	VRL	24-JUL-2016	EX	Chikungunya virus	520
2268042	2268042	MF001505.1	NEIGHBOR	Chikungunya virus isolate JFRO_01, complete genome.	12007	Chikungunya virus	VRL	09-MAY-2017	EX	Chikungunya virus	520
2242300	2242300	LC259084.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Philippines/NIID165/2012.	11991	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
2242298	2242298	LC259082.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, strain: BaH306-NIID.	12030	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
2242301	2242301	LC259085.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Indonesia/NIID181/2012.	11980	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
2242302	2242302	LC259086.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Indonesia/NIID108/2013.	12005	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
2268045	2268045	MF001508.1	NEIGHBOR	Chikungunya virus isolate JFRO_04, complete genome.	11969	Chikungunya virus	VRL	09-MAY-2017	EX	Chikungunya virus	520
511587	511587	FJ445428.2	NEIGHBOR	Chikungunya virus isolate LKRGCH1507, complete genome.	11717	Chikungunya virus	VRL	24-JUL-2016	EX	Chikungunya virus	520
511589	511589	FJ445430.2	NEIGHBOR	Chikungunya virus isolate SGEHICHD93508, complete genome.	11722	Chikungunya virus	VRL	24-JUL-2016	EX	Chikungunya virus	520
2242303	2242303	LC259087.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Indonesia/NIID112/2013.	11980	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
2242309	2242309	LC259093.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Malaysia/NIID02/2009.	11832	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
2242304	2242304	LC259088.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Tonga/NIID41/2014.	12007	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
2242305	2242305	LC259089.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Commonwealth of Dominica/NIID73/2014.	12004	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
2242306	2242306	LC259090.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Colombia/NIID02/2015.	12004	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
2242307	2242307	LC259091.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Indonesia/NIID35/2015.	11980	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
1930517	1930517	KX262996.1	NEIGHBOR	Chikungunya virus strain CHIKV/Homo sapiens/CMR/667/2006, complete genome.	11570	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
1930516	1930516	KX262995.1	NEIGHBOR	Chikungunya virus strain CHIKV/Aedes furcifer/SEN/37950/1983, complete genome.	11715	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
1930515	1930515	KX262994.1	NEIGHBOR	Chikungunya virus strain CHIKV/Homo sapiens/GUF/YO-123223/2014, complete genome.	11702	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
511590	511590	FJ445431.2	NEIGHBOR	Chikungunya virus isolate SGEHICHS421708, complete genome.	11722	Chikungunya virus	VRL	24-JUL-2016	EX	Chikungunya virus	520
2242308	2242308	LC259092.1	NEIGHBOR	Chikungunya virus genomic RNA, nearly complete genome, isolate: CHIKV/Hu/Cuba/NIID25/2016.	12004	Chikungunya virus	VRL	22-DEC-2017	EX	Chikungunya virus	520
1930514	1930514	KX262993.1	NEIGHBOR	Chikungunya virus strain CHIKV/Homo sapiens/ITA/Venturini/2007, complete genome.	11621	Chikungunya virus	VRL	12-OCT-2016	EX	Chikungunya virus	520
794322	794322	HM045784.1	NEIGHBOR	Chikungunya virus strain DakAr B 16878, complete genome.	11772	Chikungunya virus	VRL	28-DEC-2010	EX	Chikungunya virus	520
2268046	2268046	MF001509.1	NEIGHBOR	Chikungunya virus isolate JFRO_05, complete genome.	12008	Chikungunya virus	VRL	09-MAY-2017	EX	Chikungunya virus	520
481424	481424	FJ000065.1	NEIGHBOR	Chikungunya virus isolate IND-GJ53, complete genome.	11813	Chikungunya virus	VRL	04-DEC-2009	EX	Chikungunya virus	520
868258	868258	HQ456255.1	NEIGHBOR	Chikungunya virus strain Lamu33, complete genome.	11836	Chikungunya virus	VRL	31-MAY-2011	EX	Chikungunya virus	520
734114	734114	GU199351.1	NEIGHBOR	Chikungunya virus strain SD08Pan, complete genome.	11793	Chikungunya virus	VRL	05-APR-2010	EX	Chikungunya virus	520
481428	481428	FJ000069.1	NEIGHBOR	Chikungunya virus isolate IND-KR52, complete genome.	11812	Chikungunya virus	VRL	04-DEC-2009	EX	Chikungunya virus	520
1430567	1430567	KJ451624.1	NEIGHBOR	Chikungunya virus strain 99659, complete genome.	12011	Chikungunya virus	VRL	11-SEP-2014	EX	Chikungunya virus	520
1430566	1430566	KJ451623.1	NEIGHBOR	Chikungunya virus strain 3462, complete genome.	12014	Chikungunya virus	VRL	11-SEP-2014	EX	Chikungunya virus	520
1430565	1430565	KJ451622.1	NEIGHBOR	Chikungunya virus strain 3807, complete genome.	12014	Chikungunya virus	VRL	11-SEP-2014	EX	Chikungunya virus	520
734113	734113	GU199350.1	NEIGHBOR	Chikungunya virus strain FD080008, complete genome.	11687	Chikungunya virus	VRL	05-APR-2010	EX	Chikungunya virus	520
481427	481427	FJ000068.1	NEIGHBOR	Chikungunya virus isolate IND-KA51, complete genome.	11812	Chikungunya virus	VRL	04-DEC-2009	EX	Chikungunya virus	520
481426	481426	FJ000067.1	NEIGHBOR	Chikungunya virus isolate IND-MH51, complete genome.	11812	Chikungunya virus	VRL	04-DEC-2009	EX	Chikungunya virus	520
481425	481425	FJ000066.1	NEIGHBOR	Chikungunya virus isolate IND-KR51, complete genome.	11812	Chikungunya virus	VRL	04-DEC-2009	EX	Chikungunya virus	520
481423	481423	FJ000064.1	NEIGHBOR	Chikungunya virus isolate IND-GJ51, complete genome.	11807	Chikungunya virus	VRL	04-DEC-2009	EX	Chikungunya virus	520
734115	734115	GU199352.1	NEIGHBOR	Chikungunya virus strain FD080178, complete genome.	11677	Chikungunya virus	VRL	05-APR-2010	EX	Chikungunya virus	520
323113	323113	EF027139.1	NEIGHBOR	Chikungunya virus strain IND-00-MH4, complete genome.	11814	Chikungunya virus	VRL	17-JUN-2007	EX	Chikungunya virus	520
323114	323114	EF027140.1	NEIGHBOR	Chikungunya virus strain IND-63-WB1, complete genome.	11784	Chikungunya virus	VRL	17-JUN-2007	EX	Chikungunya virus	520
481422	481422	FJ000063.1	NEIGHBOR	Chikungunya virus isolate IND-KA52, complete genome.	11812	Chikungunya virus	VRL	04-DEC-2009	EX	Chikungunya virus	520
