	index	accs	source	description	seqlen	organism	division	date	biocategory	species	freq
422062	422062	EU482730.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V599/1999, complete genome.	10629	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421976	421976	EU482644.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V707/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421983	421983	EU482651.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V714/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421982	421982	EU482650.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V713/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421981	421981	EU482649.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V712/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421980	421980	EU482648.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V711/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421979	421979	EU482647.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V710/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421978	421978	EU482646.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V709/2006, complete genome.	10660	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421977	421977	EU482645.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V708/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421975	421975	EU482643.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V706/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421967	421967	EU482635.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V640/2005, complete genome.	10679	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421974	421974	EU482642.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V705/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421973	421973	EU482641.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V704/2006, complete genome.	10677	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421972	421972	EU482640.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V703/2006, complete genome.	10676	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421971	421971	EU482639.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V673/2006, complete genome.	10679	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421970	421970	EU482638.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V662/2007, complete genome.	10680	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421969	421969	EU482637.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V658/2005, complete genome.	10678	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421968	421968	EU482636.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V654/2005, complete genome.	10679	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421947	421947	EU482615.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/NI/BID-V1069/2005, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
421946	421946	EU482614.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/VE/BID-V913/2001, complete genome.	10648	Dengue virus 3	VRL	21-MAY-2009	EX	Dengue virus	3970
421945	421945	EU482613.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/VE/BID-V906/2001, complete genome.	10648	Dengue virus 3	VRL	21-MAY-2009	EX	Dengue virus	3970
421917	421917	EU482585.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1182/1989, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421924	421924	EU482592.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/US/BID-V853/1998, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
421923	421923	EU482591.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/US/BID-V852/2006, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
421922	421922	EU482590.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V851/1990, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421921	421921	EU482589.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1360/1993, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421920	421920	EU482588.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1189/1990, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421919	421919	EU482587.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1188/1990, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421918	421918	EU482586.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1183/1990, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421916	421916	EU482584.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1181/1989, complete genome.	10662	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421944	421944	EU482612.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/VE/BID-V904/2001, complete genome.	10649	Dengue virus 3	VRL	21-MAY-2009	EX	Dengue virus	3970
421915	421915	EU482583.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1180/1989, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421914	421914	EU482582.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1179/1989, complete genome.	10679	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421913	421913	EU482581.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1178/1989, complete genome.	10679	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421912	421912	EU482580.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1177/1989, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421911	421911	EU482579.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1176/1988, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421910	421910	EU482578.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1175/1988, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421909	421909	EU482577.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1174/1987, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421925	421925	EU482593.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V854/2001, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421926	421926	EU482594.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V855/1992, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421927	421927	EU482595.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V858/2003, complete genome.	10663	Dengue virus 3	VRL	21-MAY-2009	EX	Dengue virus	3970
421928	421928	EU482596.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V859/1998, complete genome.	10663	Dengue virus 3	VRL	21-MAY-2009	EX	Dengue virus	3970
421943	421943	EU482611.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VE/BID-V1136/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
421942	421942	EU482610.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VE/BID-V1135/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
421941	421941	EU482609.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VE/BID-V1134/2007, complete genome.	10690	Dengue virus 1	VRL	02-JUN-2009	EX	Dengue virus	3970
421940	421940	EU482608.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VE/BID-V1111/2007, complete genome.	10662	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
421939	421939	EU482607.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VE/BID-V1107/2007, complete genome.	10679	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
421938	421938	EU482606.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VE/BID-V1105/2007, complete genome.	10668	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
421937	421937	EU482605.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VE/BID-V1104/2007, complete genome.	10679	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
421936	421936	EU482604.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VE/BID-V1095/2007, complete genome.	10678	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
421935	421935	EU482603.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V615/2007, complete genome.	10679	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421934	421934	EU482602.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V672/2005, complete genome.	10679	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421933	421933	EU482601.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V663/2007, complete genome.	10680	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421932	421932	EU482600.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V623/2005, complete genome.	10679	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421931	421931	EU482599.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V618/2005, complete genome.	10679	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421930	421930	EU482598.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V613/2005, complete genome.	10679	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421929	421929	EU482597.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V609/2005, complete genome.	10679	Dengue virus 2	VRL	23-JUL-2009	EX	Dengue virus	3970
421984	421984	EU482652.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V715/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421985	421985	EU482653.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V716/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421986	421986	EU482654.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V717/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422035	422035	EU482703.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V777/2007, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422042	422042	EU482710.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V784/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422041	422041	EU482709.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V783/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422040	422040	EU482708.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V782/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422039	422039	EU482707.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V781/2006, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422038	422038	EU482706.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V780/2006, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422037	422037	EU482705.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V779/2007, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422036	422036	EU482704.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V778/2007, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422034	422034	EU482702.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V776/2007, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422025	422025	EU482693.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V581/2006, complete genome.	10673	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422033	422033	EU482701.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V775/2007, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422032	422032	EU482700.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V774/2007, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422031	422031	EU482699.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V773/2007, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422030	422030	EU482698.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V772/2007, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422029	422029	EU482697.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V771/2007, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422028	422028	EU482696.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V747/2006, complete genome.	10666	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422027	422027	EU482695.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V743/2005, complete genome.	10670	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422043	422043	EU482711.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V785/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422044	422044	EU482712.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V786/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422045	422045	EU482713.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V787/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422046	422046	EU482714.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V788/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422061	422061	EU482729.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V598/1999, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422060	422060	EU482728.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V597/1998, complete genome.	10675	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422059	422059	EU482727.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V596/1998, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422058	422058	EU482726.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V595/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422057	422057	EU482725.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V594/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422056	422056	EU482724.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V593/2005, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422055	422055	EU482723.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V592/2002, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422054	422054	EU482722.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V591/2002, complete genome.	10668	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422053	422053	EU482721.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V589/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422052	422052	EU482720.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V588/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422051	422051	EU482719.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V587/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422050	422050	EU482718.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V792/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422049	422049	EU482717.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V791/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422048	422048	EU482716.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V790/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422047	422047	EU482715.1	NEIGHBOR	Dengue virus 1 isolate DENV-1/VN/BID-V789/2007, complete genome.	10690	Dengue virus 1	VRL	21-MAY-2009	EX	Dengue virus	3970
422026	422026	EU482694.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V582/2007, complete genome.	10680	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422024	422024	EU482692.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V580/2006, complete genome.	10680	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
421987	421987	EU482655.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V718/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421996	421996	EU482664.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V727/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422003	422003	EU482671.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V734/2006, complete genome.	10660	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422002	422002	EU482670.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V733/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422001	422001	EU482669.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V732/2006, complete genome.	10665	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422000	422000	EU482668.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V731/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421999	421999	EU482667.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V730/2006, complete genome.	10661	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421998	421998	EU482666.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V729/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421997	421997	EU482665.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V728/2006, complete genome.	10671	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421995	421995	EU482663.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V726/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422023	422023	EU482691.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V579/2006, complete genome.	10680	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
421994	421994	EU482662.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V725/2006, complete genome.	10669	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421993	421993	EU482661.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V724/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421992	421992	EU482660.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V723/2006, complete genome.	10666	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421991	421991	EU482659.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V722/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421990	421990	EU482658.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V721/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421989	421989	EU482657.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V720/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
421988	421988	EU482656.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V719/2006, complete genome.	10673	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422004	422004	EU482672.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V735/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422005	422005	EU482673.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V736/2006, complete genome.	10677	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422006	422006	EU482674.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V737/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422007	422007	EU482675.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V738/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422022	422022	EU482690.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V578/2006, complete genome.	10680	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422021	422021	EU482689.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V576/2006, complete genome.	10680	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422020	422020	EU482688.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V575/2006, complete genome.	10678	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422019	422019	EU482687.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V574/2006, complete genome.	10679	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422018	422018	EU482686.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V573/2006, complete genome.	10680	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422017	422017	EU482685.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V572/2006, complete genome.	10678	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422016	422016	EU482684.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V571/2006, complete genome.	10679	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422015	422015	EU482683.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V570/2006, complete genome.	10680	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422014	422014	EU482682.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V559/2006, complete genome.	10680	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422013	422013	EU482681.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V549/2005, complete genome.	10678	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422012	422012	EU482680.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/NI/BID-V529/2005, complete genome.	10680	Dengue virus 2	VRL	02-JUN-2009	EX	Dengue virus	3970
422011	422011	EU482679.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V742/2007, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422010	422010	EU482678.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V741/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422009	422009	EU482677.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V740/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
422008	422008	EU482676.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/VN/BID-V739/2006, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
428084	428084	EU529688.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/VE/BID-V903/2001, complete genome.	10648	Dengue virus 3	VRL	21-MAY-2009	EX	Dengue virus	3970
428085	428085	EU529689.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/VE/BID-V907/2001, complete genome.	10648	Dengue virus 3	VRL	21-MAY-2009	EX	Dengue virus	3970
428086	428086	EU529690.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/VE/BID-V908/2001, complete genome.	10648	Dengue virus 3	VRL	21-MAY-2009	EX	Dengue virus	3970
455685	455685	EU687226.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V1466/1999, complete genome.	10645	Dengue virus 3	VRL	21-MAY-2009	EX	Dengue virus	3970
455692	455692	EU687233.1	NEIGHBOR	Dengue virus 3 isolate DENV-3/US/BID-V1473/2002, complete genome.	10653	Dengue virus 3	VRL	21-MAY-2009	EX	Dengue virus	3970
455691	455691	EU687232.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1472/2001, complete genome.	10662	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
455690	455690	EU687231.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1471/2001, complete genome.	10678	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
455689	455689	EU687230.1	NEIGHBOR	Dengue virus 2 isolate DENV-2/US/BID-V1470/2001, complete genome.	10674	Dengue virus 2	VRL	21-MAY-2009	EX	Dengue virus	3970
